attendance_id,employee_id,attendance_date,status,overtime_hours
2469,1631,2026-06-25,Present,3.0
2470,1631,2026-06-24,Present,0.0
2471,1631,2026-06-23,Present,3.0
2472,1631,2026-06-22,Absent,2.0
2473,1631,2026-06-19,Present,2.0
2474,1631,2026-06-18,Present,2.0
2475,1631,2026-06-17,Present,1.5
2476,1631,2026-06-16,Work From Home,0.0
2477,1631,2026-06-15,Present,2.0
2478,1631,2026-06-12,Present,3.0
2479,1479,2026-07-10,Present,0.0
2480,1479,2026-07-09,Leave,2.0
2481,1479,2026-07-08,P,0.0
2482,1479,2026-07-07,Present,1.0
2483,1479,2026-07-06,Present,0.0
2484,1479,2026-07-03,Work From Home,0.0
2485,1479,2026-07-02,Leave,1.5
2486,1479,2026-07-01,Work From Home,0.0
2487,1479,2026-06-30,Leave,1.0
2488,1479,2026-06-29,Present,1.5
2489,1479,2026-06-26,P,0.0
2490,1479,2026-06-25,Present,1.0
2491,1479,2026-06-24,Work From Home,0.0
2492,1479,2026-06-23,Present,0.0
2493,1479,2026-06-22,P,1.5
2494,1479,2026-06-19,Present,3.0
2495,1479,2026-06-18,Leave,1.5
2496,1479,2026-06-17,Present,2.0
2497,1479,2026-06-16,Present,1.0
2498,1479,2026-06-15,Present,2.0
2499,1479,2026-06-12,Present,3.0
2500,1030,2026-07-10,Present,0.0
2501,1030,2026-07-09,Present,3.0
2502,1030,2026-07-08,Present,0.0
2503,1030,2026-07-07,Leave,3.0
2504,1030,2026-07-06,Present,3.0
2505,1030,2026-07-03,P,0.0
2506,1030,2026-07-02,Present,3.0
2507,1030,2026-07-01,Present,0.0
2508,1030,2026-06-30,Present,2.0
2509,1030,2026-06-29,Present,1.5
2510,1030,2026-06-26,Work From Home,1.5
2511,1030,2026-06-25,Present,0.0
2512,1030,2026-06-24,Present,1.5
2513,1030,2026-06-23,Absent,2.0
2514,1030,2026-06-22,Absent,0.0
2515,1030,2026-06-19,Present,1.0
2516,1030,2026-06-18,Present,3.0
2517,1030,2026-06-17,Present,0.0
2518,1030,2026-06-16,Present,2.0
2519,1030,2026-06-15,Present,3.0
2520,1030,2026-06-12,Present,2.0
2521,1095,2026-07-10,Absent,2.0
2522,1095,2026-07-09,Present,3.0
2523,1095,2026-07-08,Present,3.0
2524,1095,2026-07-07,Present,0.0
2525,1095,2026-07-06,Present,0.0
2526,1095,2026-07-03,Present,1.5
2527,1095,2026-07-02,Present,1.0
2528,1095,2026-07-01,Present,0.0
2529,1095,2026-06-30,Present,3.0
2530,1095,2026-06-29,Present,3.0
2531,1095,2026-06-26,Present,0.0
2532,1095,2026-06-25,Work From Home,2.0
2533,1095,2026-06-24,P,0.0
2534,1095,2026-06-23,Present,1.5
2535,1095,2026-06-22,Present,2.0
2536,1095,2026-06-19,Leave,2.0
2537,1095,2026-06-18,Present,0.0
2538,1095,2026-06-17,Present,0.0
2539,1095,2026-06-16,Present,2.0
2540,1095,2026-06-15,Present,0.0
2541,1095,2026-06-12,Present,1.0
2542,1915,2026-07-10,Present,0.0
2543,1915,2026-07-09,Present,1.0
2544,1915,2026-07-08,Present,1.0
2545,1915,2026-07-07,Present,0.0
2546,1915,2026-07-06,Work From Home,3.0
2547,1915,2026-07-03,Present,0.0
2548,1915,2026-07-02,Present,1.0
2549,1915,2026-07-01,Present,0.0
2550,1915,2026-06-30,Present,1.5
2551,1915,2026-06-29,Present,0.0
2552,1915,2026-06-26,Absent,1.0
2553,1915,2026-06-25,Present,0.0
2554,1915,2026-06-24,Work From Home,3.0
2555,1915,2026-06-23,Leave,0.0
2556,1915,2026-06-22,Present,0.0
2557,1915,2026-06-19,Work From Home,1.0
2558,1915,2026-06-18,Present,2.0
2559,1915,2026-06-17,Present,0.0
2560,1915,2026-06-16,Present,2.0
2561,1915,2026-06-15,Present,0.0
2562,1915,2026-06-12,Present,0.0
2563,1855,2026-07-10,Present,1.5
2564,1855,2026-07-09,Present,0.0
2565,1855,2026-07-08,Present,2.0
2566,1855,2026-07-07,Work From Home,1.5
2567,1855,2026-07-06,Present,0.0
2568,1855,2026-07-03,Present,1.0
2569,1855,2026-07-02,Present,3.0
2570,1855,2026-07-01,Present,3.0
2571,1855,2026-06-30,Present,2.0
2572,1855,2026-06-29,Leave,0.0
2573,1855,2026-06-26,Present,2.0
2574,1855,2026-06-25,Leave,1.5
2575,1855,2026-06-24,Work From Home,0.0
2576,1855,2026-06-23,Present,1.5
2577,1855,2026-06-22,Absent,3.0
2578,1855,2026-06-19,Present,3.0
2579,1855,2026-06-18,Present,0.0
2580,1855,2026-06-17,Present,0.0
2581,1855,2026-06-16,Present,0.0
2582,1855,2026-06-15,Absent,1.0
2583,1855,2026-06-12,Present,0.0
2584,1047,2026-07-10,Work From Home,0.0
2585,1047,2026-07-09,Present,2.0
2586,1047,2026-07-08,Present,1.0
2587,1047,2026-07-07,Work From Home,0.0
2588,1047,2026-07-06,Present,0.0
2589,1047,2026-07-03,Present,0.0
2590,1047,2026-07-02,Present,1.5
2591,1047,2026-07-01,Leave,2.0
2592,1047,2026-06-30,Present,0.0
2593,1047,2026-06-29,Present,2.0
2594,1047,2026-06-26,Present,1.0
2595,1047,2026-06-25,Present,0.0
2596,1047,2026-06-24,Present,1.0
2597,1047,2026-06-23,Present,1.5
2598,1047,2026-06-22,Work From Home,0.0
2599,1047,2026-06-19,Present,1.0
2600,1047,2026-06-18,Wfh,1.0
2601,1047,2026-06-17,Present,0.0
2602,1047,2026-06-16,Present,0.0
2603,1047,2026-06-15,Present,0.0
2604,1047,2026-06-12,Work From Home,3.0
2605,1765,2026-07-10,Present,1.0
2606,1765,2026-07-09,Absent,2.0
2607,1765,2026-07-08,Present,0.0
2608,1765,2026-07-07,Present,0.0
2609,1765,2026-07-06,Leave,1.5
2610,1765,2026-07-03,Present,1.5
2611,1765,2026-07-02,Present,1.0
2612,1765,2026-07-01,Present,0.0
2613,1765,2026-06-30,Present,0.0
2614,1765,2026-06-29,Present,2.0
2615,1765,2026-06-26,Present,0.0
2616,1765,2026-06-25,Present,1.5
2617,1765,2026-06-24,Present,0.0
2618,1765,2026-06-23,Present,0.0
2619,1765,2026-06-22,P,3.0
2620,1765,2026-06-19,Present,1.0
2621,1765,2026-06-18,Present,2.0
2622,1765,2026-06-17,Work From Home,0.0
2623,1765,2026-06-16,Present,3.0
2624,1765,2026-06-15,Present,0.0
2625,1765,2026-06-12,Present,0.0
2626,1211,2026-07-10,Present,0.0
2627,1211,2026-07-09,Present,0.0
2628,1211,2026-07-08,Present,1.0
2629,1211,2026-07-07,Present,1.5
2630,1211,2026-07-06,Present,0.0
2631,1211,2026-07-03,Present,3.0
2632,1211,2026-07-02,Present,1.5
2633,1211,2026-07-01,Present,0.0
2634,1211,2026-06-30,Present,0.0
2635,1211,2026-06-29,Present,0.0
2636,1211,2026-06-26,Present,1.0
2637,1211,2026-06-25,Present,2.0
2638,1211,2026-06-24,Present,0.0
2639,1211,2026-06-23,P,0.0
2640,1211,2026-06-22,Work From Home,1.0
2641,1211,2026-06-19,Present,0.0
2642,1211,2026-06-18,Work From Home,0.0
2643,1211,2026-06-17,Present,0.0
2644,1211,2026-06-16,Present,0.0
2645,1211,2026-06-15,Present,0.0
2646,1211,2026-06-12,P,0.0
2647,1649,2026-07-10,Present,0.0
2648,1649,2026-07-09,Present,0.0
2649,1649,2026-07-08,Present,0.0
2650,1649,2026-07-07,Present,2.0
2651,1649,2026-07-06,Present,3.0
2652,1649,2026-07-03,Absent,1.0
2653,1649,2026-07-02,Absent,0.0
2654,1649,2026-07-01,Present,0.0
2655,1649,2026-06-30,Present,1.0
2656,1649,2026-06-29,Absent,0.0
2657,1649,2026-06-26,Present,0.0
2658,1649,2026-06-25,Present,1.5
2659,1649,2026-06-24,Absent,0.0
2660,1649,2026-06-23,Present,2.0
2661,1649,2026-06-22,Present,1.5
2662,1649,2026-06-19,Present,1.0
2663,1649,2026-06-18,Present,2.0
2664,1649,2026-06-17,P,0.0
2665,1649,2026-06-16,Present,0.0
2666,1649,2026-06-15,Present,1.5
2667,1649,2026-06-12,Work From Home,1.0
2668,1310,2026-07-10,Present,0.0
2669,1310,2026-07-09,Present,0.0
2670,1310,2026-07-08,Present,1.5
2671,1310,2026-07-07,Present,1.5
2672,1310,2026-07-06,Present,1.0
2673,1310,2026-07-03,Absent,0.0
2674,1310,2026-07-02,Present,0.0
2675,1310,2026-07-01,Leave,0.0
2676,1310,2026-06-30,Present,0.0
2677,1310,2026-06-29,Present,0.0
2678,1310,2026-06-26,Work From Home,1.0
2679,1310,2026-06-25,Present,1.0
2680,1310,2026-06-24,Present,3.0
2681,1310,2026-06-23,Leave,1.5
2682,1310,2026-06-22,Leave,1.0
2683,1310,2026-06-19,Present,0.0
2684,1310,2026-06-18,Present,1.0
2685,1310,2026-06-17,Present,0.0
2686,1310,2026-06-16,Leave,3.0
2687,1310,2026-06-15,Present,0.0
2688,1310,2026-06-12,Present,0.0
2689,1232,2026-07-10,Present,2.0
2690,1232,2026-07-09,Present,0.0
2691,1232,2026-07-08,Leave,1.5
2692,1232,2026-07-07,Present,1.0
2693,1232,2026-07-06,Present,0.0
2694,1232,2026-07-03,Present,3.0
2695,1232,2026-07-02,Present,1.5
2696,1232,2026-07-01,Present,2.0
2697,1232,2026-06-30,Work From Home,0.0
2698,1232,2026-06-29,Leave,2.0
2699,1232,2026-06-26,Present,1.0
2700,1232,2026-06-25,Present,3.0
2701,1232,2026-06-24,Present,0.0
2702,1232,2026-06-23,Present,0.0
2703,1232,2026-06-22,Work From Home,3.0
2704,1232,2026-06-19,P,0.0
2705,1232,2026-06-18,Leave,1.0
2706,1232,2026-06-17,Present,1.5
2707,1232,2026-06-16,Present,3.0
2708,1232,2026-06-15,Present,0.0
2709,1232,2026-06-12,Present,1.0
2710,1302,2026-07-10,Work From Home,0.0
2711,1302,2026-07-09,Present,1.5
2712,1302,2026-07-08,A,0.0
2713,1302,2026-07-07,Present,2.0
2714,1302,2026-07-06,Present,0.0
2715,1302,2026-07-03,Leave,1.0
2716,1302,2026-07-02,Present,0.0
2717,1302,2026-07-01,Present,3.0
2718,1302,2026-06-30,Present,0.0
2719,1302,2026-06-29,Present,2.0
2720,1302,2026-06-26,A,0.0
2721,1302,2026-06-25,Present,2.0
2722,1302,2026-06-24,Present,2.0
2723,1302,2026-06-23,Present,3.0
2724,1302,2026-06-22,Present,1.0
2725,1302,2026-06-19,Present,0.0
2726,1302,2026-06-18,Present,1.5
2727,1302,2026-06-17,Absent,1.0
2728,1302,2026-06-16,Present,0.0
2729,1302,2026-06-15,Present,0.0
2730,1302,2026-06-12,Present,2.0
2731,1309,2026-07-10,Present,1.0
2732,1309,2026-07-09,Present,0.0
2733,1309,2026-07-08,Present,2.0
2734,1309,2026-07-07,Leave,1.0
2735,1309,2026-07-06,Present,0.0
2736,1309,2026-07-03,Present,0.0
2737,1309,2026-07-02,Present,3.0
2738,1309,2026-07-01,Present,3.0
2739,1309,2026-06-30,Present,0.0
2740,1309,2026-06-29,Present,3.0
2741,1309,2026-06-26,Present,0.0
2742,1309,2026-06-25,Work From Home,1.5
2743,1309,2026-06-24,Present,1.0
2744,1309,2026-06-23,Present,0.0
2745,1309,2026-06-22,Present,3.0
2746,1309,2026-06-19,Present,1.5
2747,1309,2026-06-18,Present,0.0
2748,1309,2026-06-17,Present,1.0
2749,1309,2026-06-16,Present,1.5
2750,1309,2026-06-15,Present,2.0
2751,1309,2026-06-12,Leave,0.0
2752,1615,2026-07-10,Present,2.0
2753,1615,2026-07-09,Present,3.0
2754,1615,2026-07-08,Present,2.0
2755,1615,2026-07-07,Present,3.0
2756,1615,2026-07-06,Work From Home,2.0
2757,1615,2026-07-03,Present,1.5
2758,1615,2026-07-02,Present,2.0
2759,1615,2026-07-01,Present,0.0
2760,1615,2026-06-30,Present,2.0
2761,1615,2026-06-29,Absent,1.5
2762,1615,2026-06-26,Present,3.0
2763,1615,2026-06-25,Absent,0.0
2764,1615,2026-06-24,Work From Home,1.0
2765,1615,2026-06-23,Present,3.0
2766,1615,2026-06-22,Present,1.5
2767,1615,2026-06-19,Leave,1.0
2768,1615,2026-06-18,Present,1.0
2769,1615,2026-06-17,Present,0.0
2770,1615,2026-06-16,Present,0.0
2771,1615,2026-06-15,Present,0.0
2772,1615,2026-06-12,Present,1.0
2773,1784,2026-07-10,Present,0.0
2774,1784,2026-07-09,Present,2.0
2775,1784,2026-07-08,Leave,0.0
2776,1784,2026-07-07,Present,1.0
2777,1784,2026-07-06,Present,0.0
2778,1784,2026-07-03,Present,1.0
2779,1784,2026-07-02,Present,0.0
2780,1784,2026-07-01,Present,1.5
2781,1784,2026-06-30,Present,3.0
2782,1784,2026-06-29,Present,2.0
2783,1784,2026-06-26,A,0.0
2784,1784,2026-06-25,Present,2.0
2785,1784,2026-06-24,Present,3.0
2786,1784,2026-06-23,Work From Home,1.0
2787,1784,2026-06-22,Present,1.0
2788,1784,2026-06-19,Present,1.0
2789,1784,2026-06-18,Present,2.0
2790,1784,2026-06-17,Present,3.0
2791,1784,2026-06-16,Work From Home,0.0
2792,1784,2026-06-15,Present,0.0
2793,1784,2026-06-12,Present,1.0
2794,1509,2026-07-10,Present,3.0
2795,1509,2026-07-09,Present,0.0
2796,1509,2026-07-08,Present,1.5
2797,1509,2026-07-07,Absent,2.0
2798,1509,2026-07-06,Present,0.0
2799,1509,2026-07-03,Absent,3.0
2800,1509,2026-07-02,P,3.0
2801,1509,2026-07-01,Present,2.0
2802,1509,2026-06-30,Leave,3.0
2803,1509,2026-06-29,Present,0.0
2804,1509,2026-06-26,Present,0.0
2805,1509,2026-06-25,Present,1.5
2806,1509,2026-06-24,Leave,0.0
2807,1509,2026-06-23,Present,0.0
2808,1509,2026-06-22,Wfh,1.5
2809,1509,2026-06-19,Present,0.0
2810,1509,2026-06-18,Present,3.0
2811,1509,2026-06-17,Present,0.0
2812,1509,2026-06-16,Present,1.0
2813,1509,2026-06-15,Leave,2.0
2814,1509,2026-06-12,Present,3.0
2815,1374,2026-07-10,Absent,0.0
2816,1374,2026-07-09,Present,2.0
2817,1374,2026-07-08,Present,0.0
2818,1374,2026-07-07,Present,1.0
2819,1374,2026-07-06,Present,0.0
2820,1374,2026-07-03,Present,0.0
2821,1374,2026-07-02,P,0.0
2822,1374,2026-07-01,Present,0.0
2823,1374,2026-06-30,Present,1.5
2824,1374,2026-06-29,Present,0.0
2825,1374,2026-06-26,Present,3.0
2826,1374,2026-06-25,Present,3.0
2827,1374,2026-06-24,Present,0.0
2828,1374,2026-06-23,Present,3.0
2829,1374,2026-06-22,Work From Home,1.5
2830,1374,2026-06-19,Present,1.5
2831,1374,2026-06-18,Present,1.5
2832,1374,2026-06-17,Present,1.0
2833,1374,2026-06-16,Present,3.0
2834,1374,2026-06-15,Present,3.0
2835,1374,2026-06-12,Absent,2.0
2836,1757,2026-07-10,Present,1.0
2837,1757,2026-07-09,Present,1.0
2838,1757,2026-07-08,Present,2.0
2839,1757,2026-07-07,Present,0.0
2840,1757,2026-07-06,Present,0.0
2841,1757,2026-07-03,Present,0.0
2842,1757,2026-07-02,Work From Home,0.0
2843,1757,2026-07-01,Present,1.0
2844,1757,2026-06-30,Present,0.0
2845,1757,2026-06-29,Present,1.0
2846,1757,2026-06-26,Present,0.0
2847,1757,2026-06-25,Present,1.5
2848,1757,2026-06-24,Present,1.0
2849,1757,2026-06-23,Present,0.0
2850,1757,2026-06-22,Leave,0.0
2851,1757,2026-06-19,Work From Home,0.0
2852,1757,2026-06-18,Present,1.0
2853,1757,2026-06-17,Present,2.0
2854,1757,2026-06-16,Present,1.5
2855,1757,2026-06-15,Present,0.0
2856,1757,2026-06-12,Present,0.0
2857,1844,2026-07-10,Present,0.0
2858,1844,2026-07-09,Absent,1.5
2859,1844,2026-07-08,Present,0.0
2860,1844,2026-07-07,Present,1.0
2861,1844,2026-07-06,Present,3.0
2862,1844,2026-07-03,Present,2.0
2863,1844,2026-07-02,Present,1.0
2864,1844,2026-07-01,Present,1.5
2865,1844,2026-06-30,Present,2.0
2866,1844,2026-06-29,Work From Home,1.5
2867,1844,2026-06-26,Present,3.0
2868,1844,2026-06-25,Absent,1.5
2869,1844,2026-06-24,Leave,2.0
2870,1844,2026-06-23,Present,0.0
2871,1844,2026-06-22,Work From Home,2.0
2872,1844,2026-06-19,Present,0.0
2873,1844,2026-06-18,Absent,0.0
2874,1844,2026-06-17,Work From Home,0.0
2875,1844,2026-06-16,Present,0.0
2876,1844,2026-06-15,Work From Home,0.0
2877,1844,2026-06-12,Work From Home,1.0
2878,1556,2026-07-10,Present,0.0
2879,1556,2026-07-09,Present,0.0
2880,1556,2026-07-08,Present,3.0
2881,1556,2026-07-07,Present,2.0
2882,1556,2026-07-06,Present,0.0
2883,1556,2026-07-03,Present,3.0
2884,1556,2026-07-02,Present,0.0
2885,1556,2026-07-01,Present,0.0
2886,1556,2026-06-30,Present,1.5
2887,1556,2026-06-29,Present,3.0
2888,1556,2026-06-26,Present,0.0
2889,1556,2026-06-25,Present,0.0
2890,1556,2026-06-24,Present,0.0
2891,1556,2026-06-23,Present,3.0
2892,1556,2026-06-22,Present,1.0
2893,1556,2026-06-19,Present,2.0
2894,1556,2026-06-18,Work From Home,0.0
2895,1556,2026-06-17,Present,0.0
2896,1556,2026-06-16,Work From Home,1.5
2897,1556,2026-06-15,Present,1.0
2898,1556,2026-06-12,Present,0.0
2899,1718,2026-07-10,Present,0.0
2900,1718,2026-07-09,Present,2.0
2901,1718,2026-07-08,Present,0.0
2902,1718,2026-07-07,Present,3.0
2903,1718,2026-07-06,Absent,2.0
2904,1718,2026-07-03,Present,0.0
2905,1718,2026-07-02,Present,0.0
2906,1718,2026-07-01,Present,0.0
2907,1718,2026-06-30,Present,3.0
2908,1718,2026-06-29,Present,0.0
2909,1718,2026-06-26,Present,1.0
2910,1718,2026-06-25,Work From Home,3.0
2911,1718,2026-06-24,Work From Home,0.0
2912,1718,2026-06-23,Absent,0.0
2913,1718,2026-06-22,Present,0.0
2914,1718,2026-06-19,Present,0.0
2915,1718,2026-06-18,Present,1.0
2916,1718,2026-06-17,Present,1.0
2917,1718,2026-06-16,Present,0.0
2918,1718,2026-06-15,Present,0.0
2919,1718,2026-06-12,Present,1.5
2920,1829,2026-07-10,Present,0.0
2921,1829,2026-07-09,Present,0.0
2922,1829,2026-07-08,Present,3.0
2923,1829,2026-07-07,Present,0.0
2924,1829,2026-07-06,Leave,0.0
2925,1829,2026-07-03,Work From Home,0.0
2926,1829,2026-07-02,Present,1.5
2927,1829,2026-07-01,Absent,1.5
2928,1829,2026-06-30,Present,1.5
2929,1829,2026-06-29,Present,3.0
2930,1829,2026-06-26,Present,1.5
2931,1829,2026-06-25,Work From Home,1.5
2932,1829,2026-06-24,Present,3.0
2933,1829,2026-06-23,Present,1.0
2934,1829,2026-06-22,Present,1.5
2935,1829,2026-06-19,Present,1.5
2936,1829,2026-06-18,Present,1.0
2937,1829,2026-06-17,Present,1.0
2938,1829,2026-06-16,Present,2.0
2939,1829,2026-06-15,Present,1.0
2940,1829,2026-06-12,Absent,1.0
2941,1565,2026-07-10,Work From Home,0.0
2942,1565,2026-07-09,Present,0.0
2943,1565,2026-07-08,Present,3.0
2944,1565,2026-07-07,Present,3.0
2945,1565,2026-07-06,Present,1.0
2946,1565,2026-07-03,Present,1.0
2947,1565,2026-07-02,Present,0.0
2948,1565,2026-07-01,Present,1.5
2949,1565,2026-06-30,Present,1.0
2950,1565,2026-06-29,A,2.0
2951,1565,2026-06-26,Present,1.0
2952,1565,2026-06-25,Present,3.0
2953,1565,2026-06-24,Work From Home,1.0
2954,1565,2026-06-23,Present,1.5
2955,1565,2026-06-22,Present,3.0
2956,1565,2026-06-19,Present,0.0
2957,1565,2026-06-18,Absent,2.0
2958,1565,2026-06-17,Present,1.0
2959,1565,2026-06-16,Present,0.0
2960,1565,2026-06-15,Absent,1.0
2961,1565,2026-06-12,Work From Home,0.0
2962,1735,2026-07-10,Present,3.0
2963,1735,2026-07-09,Leave,0.0
2964,1735,2026-07-08,Present,2.0
2965,1735,2026-07-07,Present,0.0
2966,1735,2026-07-06,Present,2.0
2967,1735,2026-07-03,Absent,1.5
2968,1735,2026-07-02,Leave,3.0
2969,1735,2026-07-01,Present,2.0
2970,1735,2026-06-30,Present,0.0
2971,1735,2026-06-29,Work From Home,0.0
2972,1735,2026-06-26,Present,2.0
2973,1735,2026-06-25,Present,3.0
2974,1735,2026-06-24,Work From Home,0.0
2975,1735,2026-06-23,Present,0.0
2976,1735,2026-06-22,Work From Home,0.0
2977,1735,2026-06-19,Work From Home,0.0
2978,1735,2026-06-18,Absent,0.0
2979,1735,2026-06-17,Present,0.0
2980,1735,2026-06-16,Present,3.0
2981,1735,2026-06-15,Present,0.0
2982,1735,2026-06-12,Present,1.0
2983,1424,2026-07-10,Present,1.5
2984,1424,2026-07-09,Work From Home,3.0
2985,1424,2026-07-08,Present,1.0
2986,1424,2026-07-07,Absent,1.0
2987,1424,2026-07-06,Absent,3.0
2988,1424,2026-07-03,Present,1.0
2989,1424,2026-07-02,Present,1.5
2990,1424,2026-07-01,Present,1.5
2991,1424,2026-06-30,Work From Home,0.0
2992,1424,2026-06-29,Present,0.0
2993,1424,2026-06-26,Work From Home,1.0
2994,1424,2026-06-25,Absent,0.0
2995,1424,2026-06-24,Present,1.0
2996,1424,2026-06-23,Present,0.0
2997,1424,2026-06-22,Present,0.0
2998,1424,2026-06-19,Present,1.0
2999,1424,2026-06-18,Present,1.5
3000,1424,2026-06-17,Present,2.0
3001,1424,2026-06-16,Present,1.5
3002,1424,2026-06-15,P,1.5
3003,1424,2026-06-12,Present,1.0
3004,1642,2026-07-10,Present,1.5
3005,1642,2026-07-09,Present,0.0
3006,1642,2026-07-08,Present,3.0
3007,1642,2026-07-07,Leave,2.0
3008,1642,2026-07-06,P,0.0
3009,1642,2026-07-03,Present,1.0
3010,1642,2026-07-02,Present,3.0
3011,1642,2026-07-01,Absent,0.0
3012,1642,2026-06-30,P,2.0
3013,1642,2026-06-29,Present,1.5
3014,1642,2026-06-26,Present,1.5
3015,1642,2026-06-25,Leave,0.0
3016,1642,2026-06-24,Present,1.5
3017,1642,2026-06-23,Present,1.5
3018,1642,2026-06-22,Work From Home,0.0
3019,1642,2026-06-19,Present,2.0
3020,1642,2026-06-18,Present,3.0
3021,1642,2026-06-17,Present,2.0
3022,1642,2026-06-16,Work From Home,1.5
3023,1642,2026-06-15,Work From Home,2.0
3024,1642,2026-06-12,Present,0.0
3025,1815,2026-07-10,Present,0.0
3026,1815,2026-07-09,Absent,0.0
3027,1815,2026-07-08,Present,3.0
3028,1815,2026-07-07,Present,0.0
3029,1815,2026-07-06,Leave,0.0
3030,1815,2026-07-03,Present,1.0
3031,1815,2026-07-02,Present,2.0
3032,1815,2026-07-01,Present,0.0
3033,1815,2026-06-30,Absent,3.0
3034,1815,2026-06-29,Present,2.0
3035,1815,2026-06-26,Absent,1.5
3036,1815,2026-06-25,Present,0.0
3037,1815,2026-06-24,Present,0.0
3038,1815,2026-06-23,Present,1.5
3039,1815,2026-06-22,Present,3.0
3040,1815,2026-06-19,Present,3.0
3041,1815,2026-06-18,Present,1.0
3042,1815,2026-06-17,Present,2.0
3043,1815,2026-06-16,Present,1.5
3044,1815,2026-06-15,Leave,2.0
3045,1815,2026-06-12,Present,3.0
3046,1752,2026-07-10,Present,3.0
3047,1752,2026-07-09,Present,0.0
3048,1752,2026-07-08,Present,1.0
3049,1752,2026-07-07,Absent,1.5
3050,1752,2026-07-06,Present,1.0
3051,1752,2026-07-03,Present,3.0
3052,1752,2026-07-02,Present,1.5
3053,1752,2026-07-01,Work From Home,0.0
3054,1752,2026-06-30,Absent,2.0
3055,1752,2026-06-29,Present,2.0
3056,1752,2026-06-26,Present,0.0
3057,1752,2026-06-25,Present,0.0
3058,1752,2026-06-24,Present,0.0
3059,1752,2026-06-23,Present,0.0
3060,1752,2026-06-22,Absent,0.0
3061,1752,2026-06-19,Work From Home,0.0
3062,1752,2026-06-18,Present,0.0
3063,1752,2026-06-17,Present,0.0
3064,1752,2026-06-16,Present,0.0
3065,1752,2026-06-15,Present,0.0
3066,1752,2026-06-12,Leave,1.5
3067,1544,2026-07-10,Present,3.0
3068,1544,2026-07-09,Present,3.0
3069,1544,2026-07-08,Present,2.0
3070,1544,2026-07-07,P,0.0
3071,1544,2026-07-06,P,0.0
3072,1544,2026-07-03,P,0.0
3073,1544,2026-07-02,Present,2.0
3074,1544,2026-07-01,Work From Home,3.0
3075,1544,2026-06-30,Work From Home,0.0
3076,1544,2026-06-29,Present,3.0
3077,1544,2026-06-26,Present,0.0
3078,1544,2026-06-25,Present,1.5
3079,1544,2026-06-24,Present,3.0
3080,1544,2026-06-23,Absent,3.0
3081,1544,2026-06-22,Present,2.0
3082,1544,2026-06-19,Present,0.0
3083,1544,2026-06-18,Present,1.0
3084,1544,2026-06-17,Present,1.5
3085,1544,2026-06-16,Present,0.0
3086,1544,2026-06-15,Work From Home,0.0
3087,1544,2026-06-12,Work From Home,0.0
3088,1537,2026-07-10,Present,3.0
3089,1537,2026-07-09,Present,3.0
3090,1537,2026-07-08,Present,0.0
3091,1537,2026-07-07,Present,0.0
3092,1537,2026-07-06,Work From Home,1.5
3093,1537,2026-07-03,Work From Home,3.0
3094,1537,2026-07-02,Present,1.0
3095,1537,2026-07-01,Present,3.0
3096,1537,2026-06-30,Leave,3.0
3097,1537,2026-06-29,Work From Home,1.0
3098,1537,2026-06-26,Present,3.0
3099,1537,2026-06-25,Present,3.0
3100,1537,2026-06-24,Leave,0.0
3101,1537,2026-06-23,Present,0.0
3102,1537,2026-06-22,Present,0.0
3103,1537,2026-06-19,Present,0.0
3104,1537,2026-06-18,Present,1.0
3105,1537,2026-06-17,Present,3.0
3106,1537,2026-06-16,Present,0.0
3107,1537,2026-06-15,Present,3.0
3108,1537,2026-06-12,Present,0.0
3109,1519,2026-07-10,Present,0.0
3110,1519,2026-07-09,Present,1.5
3111,1519,2026-07-08,P,2.0
3112,1519,2026-07-07,Absent,1.0
3113,1519,2026-07-06,Present,1.0
3114,1519,2026-07-03,Present,0.0
3115,1519,2026-07-02,Leave,2.0
3116,1519,2026-07-01,Present,0.0
3117,1519,2026-06-30,Present,0.0
3118,1519,2026-06-29,Present,1.0
3119,1519,2026-06-26,A,0.0
3120,1519,2026-06-25,Present,0.0
3121,1519,2026-06-24,P,2.0
3122,1519,2026-06-23,Present,3.0
3123,1519,2026-06-22,Leave,0.0
3124,1519,2026-06-19,Leave,1.0
3125,1519,2026-06-18,Present,1.0
3126,1519,2026-06-17,Present,0.0
3127,1519,2026-06-16,Present,0.0
3128,1519,2026-06-15,Present,1.5
3129,1519,2026-06-12,Present,0.0
3130,1795,2026-07-10,Present,0.0
3131,1795,2026-07-09,Present,0.0
3132,1795,2026-07-08,Present,2.0
3133,1795,2026-07-07,Present,1.0
3134,1795,2026-07-06,Present,0.0
3135,1795,2026-07-03,Present,3.0
